"KINDPATENT","Patent office","KINDREGION","Reference region","REGIONS","Regions","TECHNO","Total patents and by technologies","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2006","2006","NBR","Number","0","Units",,,166.1755,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2007","2007","NBR","Number","0","Units",,,205.0407,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2008","2008","NBR","Number","0","Units",,,186.0971,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2009","2009","NBR","Number","0","Units",,,193.9731,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2010","2010","NBR","Number","0","Units",,,224.048,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2011","2011","NBR","Number","0","Units",,,248.2627,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2012","2012","NBR","Number","0","Units",,,237.4739,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL","Total Patents","2013","2013","NBR","Number","0","Units",,,229.3459,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","1998","1998","NBR","Number","0","Units",,,20.4793,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","1999","1999","NBR","Number","0","Units",,,20.8381,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2000","2000","NBR","Number","0","Units",,,21.3286,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2001","2001","NBR","Number","0","Units",,,31.1048,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2002","2002","NBR","Number","0","Units",,,21.8405,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2003","2003","NBR","Number","0","Units",,,22.5611,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2004","2004","NBR","Number","0","Units",,,23.6893,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2005","2005","NBR","Number","0","Units",,,18.9087,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2006","2006","NBR","Number","0","Units",,,17.8273,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2007","2007","NBR","Number","0","Units",,,19.9667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2008","2008","NBR","Number","0","Units",,,23.9194,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2009","2009","NBR","Number","0","Units",,,18.7607,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2010","2010","NBR","Number","0","Units",,,17.7861,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2011","2011","NBR","Number","0","Units",,,23.3874,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2012","2012","NBR","Number","0","Units",,,23.6762,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","BIOTECH","Biotechnology","2013","2013","NBR","Number","0","Units",,,21.8698,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","1998","1998","NBR","Number","0","Units",,,28.4476,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","1999","1999","NBR","Number","0","Units",,,36.8571,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2000","2000","NBR","Number","0","Units",,,27.7667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2001","2001","NBR","Number","0","Units",,,34.9202,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2002","2002","NBR","Number","0","Units",,,38.5313,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2003","2003","NBR","Number","0","Units",,,28.223,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2004","2004","NBR","Number","0","Units",,,33.775,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2005","2005","NBR","Number","0","Units",,,42.7333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2006","2006","NBR","Number","0","Units",,,33.5808,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2007","2007","NBR","Number","0","Units",,,56.5274,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2008","2008","NBR","Number","0","Units",,,51.5905,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2009","2009","NBR","Number","0","Units",,,53.358,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2010","2010","NBR","Number","0","Units",,,69.0817,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2011","2011","NBR","Number","0","Units",,,94.625,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2012","2012","NBR","Number","0","Units",,,78.9746,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2013","2013","NBR","Number","0","Units",,,68.106,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","1998","1998","NBR","Number","0","Units",,,0,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","1999","1999","NBR","Number","0","Units",,,0,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2000","2000","NBR","Number","0","Units",,,0.4583,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2001","2001","NBR","Number","0","Units",,,0.1429,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2002","2002","NBR","Number","0","Units",,,2,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2003","2003","NBR","Number","0","Units",,,3.119,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2004","2004","NBR","Number","0","Units",,,0.9394,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2005","2005","NBR","Number","0","Units",,,2.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2006","2006","NBR","Number","0","Units",,,2,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2007","2007","NBR","Number","0","Units",,,2.9,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2008","2008","NBR","Number","0","Units",,,4.0381,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2009","2009","NBR","Number","0","Units",,,2.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2010","2010","NBR","Number","0","Units",,,1.8929,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2011","2011","NBR","Number","0","Units",,,5.4762,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2012","2012","NBR","Number","0","Units",,,3.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","1998","1998","PC","Percentage","0","Units",,,19.1323,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","1999","1999","PC","Percentage","0","Units",,,18.1588,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2000","2000","PC","Percentage","0","Units",,,16.9829,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2001","2001","PC","Percentage","0","Units",,,16.7865,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2002","2002","PC","Percentage","0","Units",,,14.9801,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2003","2003","PC","Percentage","0","Units",,,16.2447,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2004","2004","PC","Percentage","0","Units",,,15.659,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2005","2005","PC","Percentage","0","Units",,,15.7129,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2006","2006","PC","Percentage","0","Units",,,15.133,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2007","2007","PC","Percentage","0","Units",,,17.6661,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2008","2008","PC","Percentage","0","Units",,,17.0586,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2009","2009","PC","Percentage","0","Units",,,16.9738,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2010","2010","PC","Percentage","0","Units",,,17.8994,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2011","2011","PC","Percentage","0","Units",,,19.6859,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2012","2012","PC","Percentage","0","Units",,,19.7838,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2013","2013","PC","Percentage","0","Units",,,19.22,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","1998","1998","NBR","Number","0","Units",,,3.9167,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","1999","1999","NBR","Number","0","Units",,,4.9444,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2000","2000","NBR","Number","0","Units",,,4.9357,,
